"","postcode_2016","longitude","latitude","points","focal_longitude","focal_latitude","focal_dist","focal_angle","rownumber","hex_long","hex_lat","hex_id"
"1629","2848",149.968186885236,-32.9291386349797,"Sydney",151.1851798,-33.92001097,157758.87618344,-45.3755885195728,1629,149.614389268733,-32.1395912193145,17272
"1630","4404",151.453531846071,-27.2671434332832,"Brisbane",153.0350927,-27.45503091,157851.554512093,-82.0181839838787,1630,151.314389268733,-27.1166438773648,23631
"1631","2470",152.961786955273,-28.8781701968316,"Brisbane",153.0350927,-27.45503091,157880.166527499,-177.382613534626,1631,152.914389268733,-29.1951048464474,21011
"1632","3325",143.180282734076,-37.8991384374362,"Melbourne",144.9750162,-37.82003131,158177.931939698,-92.6443777181,1632,142.614389268733,-38.0285639650487,9791
"1633","3233",143.611321620502,-38.7573741146596,"Melbourne",144.9750162,-37.82003131,158299.016606794,-130.785274251747,1633,143.414389268733,-39.4142046111038,8043
"1634","2315",152.146525781343,-32.7372609537869,"Sydney",151.1851798,-33.92001097,158804.388862788,33.9184191722216,1634,153.014389268733,-32.4860013808283,16851
"1635","3260",143.227974664801,-38.1923707550104,"Melbourne",144.9750162,-37.82003131,158900.26387887,-104.596339036451,1635,142.714389268733,-38.5481792073194,9134
"1636","3631",145.479148821645,-36.4451256220628,"Melbourne",144.9750162,-37.82003131,159026.496834956,16.1430951848749,1636,146.014389268733,-35.950102995966,12436
"1637","6230",115.648870529291,-33.3799185954066,"Perth",115.8399987,-31.95501463,159034.053529288,-173.505898336525,1637,115.314389268733,-33.6984369461265,15129
"1638","2650",147.385462164025,-35.1809473679373,"Canberra",149.1290262,-35.28302855,159118.274259977,-85.3975902666616,1638,147.414389268733,-35.2572826729385,13319
"1639","3570",144.269808991229,-36.5011198809793,"Melbourne",144.9750162,-37.82003131,159212.55930138,-22.867436915639,1639,144.114389268733,-35.7768979152091,12645
"1640","4375",151.945596328411,-28.5235624780206,"Brisbane",153.0350927,-27.45503091,159712.022010587,-137.744432041331,1640,151.814389268733,-28.6754896041768,21663
"1641","3239",143.42016444593,-38.5736554286909,"Melbourne",144.9750162,-37.82003131,159835.281291085,-121.181359785248,1641,142.714389268733,-38.8945893688331,8696
"1642","3873",146.692915714165,-38.3025711167446,"Melbourne",144.9750162,-37.82003131,159990.581696049,109.102983726554,1642,147.414389268733,-37.6821538035349,10253
"1643","3630",145.598095441083,-36.4650734006635,"Melbourne",144.9750162,-37.82003131,160238.855045454,19.9436072309472,1643,145.914389268733,-35.7768979152091,12654
"1644","5521",138.201211822715,-33.5278476763127,"Adelaide",138.6000048,-34.93498777,160355.429813151,-13.0754280298313,1644,138.014389268733,-33.1788217038558,15900
"1645","3673",146.098317494387,-36.6871543316068,"Melbourne",144.9750162,-37.82003131,160430.561489901,37.9431084797709,1645,146.714389268733,-36.4697182382367,11782
"1646","5454",138.628626544196,-33.4826371630328,"Adelaide",138.6000048,-34.93498777,161125.874472996,0.925686961556818,1646,138.914389268733,-33.0056166230989,16123
"1647","4364",151.428921038891,-27.7162276506906,"Brisbane",153.0350927,-27.45503091,161205.160515589,-100.024326006617,1647,151.214389268733,-27.6362591196354,22974
"1648","6409",117.494990673505,-31.6066671781448,"Perth",115.8399987,-31.95501463,161443.537505777,75.6579885850102,1648,117.314389268733,-31.6199759770438,17767
"1649","2478",153.531870563325,-28.8469549227921,"Brisbane",153.0350927,-27.45503091,161789.385384061,162.414473282656,1649,153.314389268733,-29.5415150079612,20575
"1650","3618",145.150200166035,-36.3682431433186,"Melbourne",144.9750162,-37.82003131,161870.05213475,5.44510495526463,1650,145.414389268733,-35.6036928344523,12871
"1651","3960",146.302538528908,-38.8368704163879,"Melbourne",144.9750162,-37.82003131,161904.316616898,133.903009997743,1651,146.714389268733,-39.5874096918607,7840
"1652","2321",151.808661412492,-32.5567176774682,"Sydney",151.1851798,-33.92001097,161982.308742002,20.7622946649681,1652,152.414389268733,-31.446770896287,18162
"1653","7466",145.61909945288,-42.0789106200792,"Hobart",147.2950297,-42.85000853,162279.565525936,-57.4844506889947,1653,145.814389268733,-42.185485903214,4551
"1654","7248",147.148767467236,-41.3915909759609,"Hobart",147.2950297,-42.85000853,162446.048343625,-4.20529503915566,1654,147.014389268733,-41.1462554186727,5871
"1655","2794",148.630399538921,-33.8770538978453,"Canberra",149.1290262,-35.28302855,162540.111499052,-16.1364678063257,1655,148.714389268733,-33.6984369461265,15296
"1656","4580",153.003817496523,-25.9866403518217,"Brisbane",153.0350927,-27.45503091,162726.801252595,-1.08288468396627,1656,152.914389268733,-25.3845930697959,25829
"1657","3965",146.476868679891,-38.6873478223772,"Melbourne",144.9750162,-37.82003131,162935.563980384,125.86421427026,1657,147.214389268733,-39.06779444959,8500
"1658","4376",151.932873463333,-28.5528319089346,"Brisbane",153.0350927,-27.45503091,162951.873326941,-138.183919287956,1658,151.914389268733,-28.8486946849336,21444
"1659","2678",147.35840267901,-35.0604800624144,"Canberra",149.1290262,-35.28302855,163175.49457784,-80.7492570377293,1659,147.314389268733,-35.0840775921816,13537
"1660","5471",138.468040829774,-33.4670906101078,"Adelaide",138.6000048,-34.93498777,163282.169285712,-4.21535109530806,1660,138.314389268733,-33.0056166230989,16120
"1661","2644",147.419815782658,-35.7527827493707,"Canberra",149.1290262,-35.28302855,163564.786424325,-108.160167169263,1661,147.514389268733,-35.7768979152091,12662
"1662","2477",153.436340327143,-28.8890793581095,"Brisbane",153.0350927,-27.45503091,163736.848012194,166.049220258379,1662,153.714389268733,-29.5415150079612,20577
"1663","2328",150.516293312425,-32.5541953335736,"Sydney",151.1851798,-33.92001097,163806.927256448,-22.0922825850172,1663,150.314389268733,-31.9663861385576,17494
"1664","5223",137.164944593327,-35.829875602103,"Adelaide",138.6000048,-34.93498777,163886.031479316,-126.993461894448,1664,137.114389268733,-35.7768979152091,12610
"1665","6236",115.866573102015,-33.4337805350249,"Perth",115.8399987,-31.95501463,164013.260012499,179.126354067928,1665,116.214389268733,-33.8716420268834,14915
"1666","6225",116.279334112476,-33.3878843096433,"Perth",115.8399987,-31.95501463,164159.739141588,165.40877790766,1666,116.414389268733,-33.5252318653696,15354
"1667","2849",150.126629805965,-32.7330697711675,"Sydney",151.1851798,-33.92001097,164448.496227759,-36.4028851067754,1667,149.914389268733,-31.9663861385576,17492
"1668","3672",145.996757985959,-36.5788916057522,"Melbourne",144.9750162,-37.82003131,164925.970768183,32.9464140051428,1668,146.214389268733,-35.950102995966,12437
"1669","2793",148.919550337219,-33.8045480531025,"Canberra",149.1290262,-35.28302855,165134.912969916,-6.59730109715836,1669,148.614389268733,-33.5252318653696,15515
"1670","7259",147.393946218405,-41.3630529929793,"Hobart",147.2950297,-42.85000853,165367.190171819,2.79235589092171,1670,147.414389268733,-41.4926655801864,5435
"1671","3967",146.541907461488,-38.6545996540332,"Melbourne",144.9750162,-37.82003131,165525.570639279,123.654904825254,1671,147.214389268733,-38.3749741265625,9376
"1672","6463",117.293426339891,-31.129190375652,"Perth",115.8399987,-31.95501463,165627.113536906,55.9304539246239,1672,117.314389268733,-31.2735658155301,18205
"1673","3971",146.642241262037,-38.5292714465068,"Melbourne",144.9750162,-37.82003131,165946.974785142,117.902207238495,1673,147.414389268733,-38.3749741265625,9377
"1674","7277",146.996689553095,-41.371778997017,"Hobart",147.2950297,-42.85000853,166038.913397526,-8.41538917389039,1674,146.814389268733,-41.1462554186727,5870
"1675","3561",144.683154717029,-36.3398975495671,"Melbourne",144.9750162,-37.82003131,166301.696891484,-8.85242257949585,1675,144.814389268733,-35.6036928344523,12868
"1676","6605",116.817554502359,-30.7062106612072,"Perth",115.8399987,-31.95501463,166813.874420881,33.5155644392221,1676,116.814389268733,-30.7539505732594,18860
"1677","3469",143.2638648742,-37.1747372059818,"Melbourne",144.9750162,-37.82003131,167404.664832423,-64.0581821864563,1677,142.714389268733,-37.1625385612643,10886
"1678","3238",143.446427438694,-38.7279621787673,"Melbourne",144.9750162,-37.82003131,167472.59998676,-126.635408745648,1678,143.114389268733,-39.2409995303469,8260
"1679","3859",146.874350429289,-37.9193518510583,"Melbourne",144.9750162,-37.82003131,167478.82175712,93.2065195039807,1679,147.514389268733,-37.8553588842918,10034
"1680","7467",145.545210464234,-42.0780294181306,"Hobart",147.2950297,-42.85000853,167522.38635985,-58.5302406323066,1680,145.614389268733,-42.185485903214,4550
"1681","5266",139.943494004749,-35.9770804136124,"Adelaide",138.6000048,-34.93498777,168050.697278129,133.207329648932,1681,139.814389268733,-35.950102995966,12405
"1682","4378",151.933155636566,-28.6154425123866,"Brisbane",153.0350927,-27.45503091,168157.576012114,-139.770584371997,1682,151.614389268733,-28.6754896041768,21662
"1683","2550",149.685855259325,-36.7328681846223,"Canberra",149.1290262,-35.28302855,168523.236095506,162.576678180449,1683,149.614389268733,-36.6429233189936,11578
"1684","3847",146.828017495614,-38.2197967201891,"Melbourne",144.9750162,-37.82003131,168648.708175019,104.743061611539,1684,147.314389268733,-38.8945893688331,8719
"1685","5332",140.296715780567,-34.3472936099986,"Adelaide",138.6000048,-34.93498777,168669.286055875,66.6879981443517,1685,140.314389268733,-34.391257269154,14378
"1686","2661",147.277597407066,-35.1531079455737,"Canberra",149.1290262,-35.28302855,169177.159272573,-84.5571657179003,1686,147.214389268733,-35.2572826729385,13318
"1687","3375",143.136014019641,-37.3917810745442,"Melbourne",144.9750162,-37.82003131,169195.13320848,-73.0598005586967,1687,142.714389268733,-37.508948722778,10448
"1688","3478",143.321745292525,-37.0488865843863,"Melbourne",144.9750162,-37.82003131,169508.012134228,-59.0688361175636,1688,142.814389268733,-36.6429233189936,11544
"1689","2666",147.590992250858,-34.4301092402214,"Canberra",149.1290262,-35.28302855,169511.589442777,-55.5114671328739,1689,147.514389268733,-34.391257269154,14414
"1690","3707",147.925960823737,-36.4594343250549,"Canberra",149.1290262,-35.28302855,169828.308031859,-139.997433687891,1690,147.914389268733,-36.4697182382367,11788
"1691","4608",151.819090783445,-26.3726195790975,"Brisbane",153.0350927,-27.45503091,170213.503061613,-44.7760731550809,1691,151.914389268733,-26.4238235543372,24510
"1692","2469",152.735172632646,-28.9708067958868,"Brisbane",153.0350927,-27.45503091,170543.742700427,-170.038208709384,1692,152.614389268733,-29.0218997656905,21229
"1693","3647",145.699800085494,-36.3939928357813,"Melbourne",144.9750162,-37.82003131,170870.267625527,21.8465350854005,1693,146.114389268733,-35.7768979152091,12655
"1694","6384",117.649277897506,-31.9741538335662,"Perth",115.8399987,-31.95501463,171041.939242122,90.2353819807665,1694,117.514389268733,-31.9663861385576,17330
"1695","3629",145.267449018176,-36.2958100712678,"Melbourne",144.9750162,-37.82003131,171144.488816503,8.61694633077564,1695,145.614389268733,-35.6036928344523,12872
"1696","7306",146.062783326516,-41.6090603104597,"Hobart",147.2950297,-42.85000853,171309.389579544,-35.9132364729783,1696,146.114389268733,-41.6658706609433,5209
"1697","3620",145.073947228016,-36.27840884256,"Melbourne",144.9750162,-37.82003131,171313.835553663,2.90229044779854,1697,145.114389268733,-35.4304877536954,13088
"1698","4600",152.239743120221,-26.0810245974569,"Brisbane",153.0350927,-27.45503091,171563.403844905,-27.1527661669902,1698,152.314389268733,-26.0774133928234,24950
"1699","6512",116.04165542428,-30.4168449979768,"Perth",115.8399987,-31.95501463,171621.29926015,6.34732822260453,1699,116.114389268733,-30.2343353309887,19513
"1700","6465",117.158064383847,-30.8858379709531,"Perth",115.8399987,-31.95501463,172507.441245661,46.1101565926616,1700,117.114389268733,-30.9271556540163,18642
"1701","6237",115.67384737792,-33.50523698315,"Perth",115.8399987,-31.95501463,172623.720428743,-174.80295522878,1701,115.414389268733,-33.8716420268834,14911
"1702","3271",143.014993764078,-37.9101950318854,"Melbourne",144.9750162,-37.82003131,172755.948079081,-92.7329322581408,1702,142.614389268733,-37.6821538035349,10229
"1703","2797",149.018898596645,-33.7260071965422,"Canberra",149.1290262,-35.28302855,173019.212977706,-3.30473404734957,1703,148.714389268733,-33.3520267846127,15734
"1704","7268",147.219495264229,-41.292125430621,"Hobart",147.2950297,-42.85000853,173154.819912733,-2.036017234035,1704,147.314389268733,-40.9730503379158,6091
"1705","3266",143.143853711048,-38.4151297176754,"Melbourne",144.9750162,-37.82003131,173630.106011196,-111.877216141023,1705,142.614389268733,-38.3749741265625,9353
"1706","3732",146.329720994049,-36.6876831611337,"Melbourne",144.9750162,-37.82003131,173883.98978697,43.1909887622985,1706,146.814389268733,-36.6429233189936,11564
"1707","5472",138.412071467915,-33.3745739254214,"Adelaide",138.6000048,-34.93498777,173955.179036098,-5.63903243567068,1707,138.114389268733,-33.0056166230989,16119
"1708","3733",146.413432382527,-36.7526902173813,"Melbourne",144.9750162,-37.82003131,174070.833495395,46.5623450494769,1708,146.614389268733,-36.2965131574798,12001
"1709","3860",146.947105785366,-37.7139499648915,"Melbourne",144.9750162,-37.82003131,174155.902576932,85.50366207584,1709,147.014389268733,-36.9893334805074,11127
"1710","3571",144.180051586334,-36.3846182237249,"Melbourne",144.9750162,-37.82003131,174270.386183024,-23.5924625254822,1710,143.914389268733,-35.7768979152091,12644
"1711","2471",153.209807140071,-29.0230874900582,"Brisbane",153.0350927,-27.45503091,174621.745670856,174.352302291849,1711,153.114389268733,-29.5415150079612,20574
"1712","6485",117.452758275434,-31.1937323665964,"Perth",115.8399987,-31.95501463,174820.239070499,60.590475296881,1712,117.414389268733,-31.446770896287,17987
"1713","3633",145.469102567963,-36.2945792266849,"Melbourne",144.9750162,-37.82003131,174903.47250868,14.3441677485676,1713,145.814389268733,-35.6036928344523,12873
"1714","7468",145.376737898199,-42.1668765323353,"Hobart",147.2950297,-42.85000853,174966.846937601,-63.5699010679056,1714,145.414389268733,-42.185485903214,4549
"1715","3622",144.830478141033,-36.2436805417033,"Melbourne",144.9750162,-37.82003131,175413.258595531,-4.14304339939871,1715,144.614389268733,-35.6036928344523,12867
"1716","6240",115.964881946024,-33.5341475823314,"Perth",115.8399987,-31.95501463,175517.017309689,176.16060370208,1716,115.914389268733,-34.0448471076403,14694
"1717","7275",146.811435432753,-41.3103777153242,"Hobart",147.2950297,-42.85000853,175633.210735432,-12.9611288272689,1717,146.714389268733,-41.3194604994296,5650
"1718","3378",143.0201973419,-37.5115284970749,"Melbourne",144.9750162,-37.82003131,175835.878939765,-78.1287406541565,1718,142.614389268733,-37.3357436420211,10667
"1719","7276",146.963673784088,-41.2825811972131,"Hobart",147.2950297,-42.85000853,176248.232002422,-8.80841350535735,1719,146.914389268733,-40.9730503379158,6089
"1720","4601",152.088183729198,-26.1095687433926,"Brisbane",153.0350927,-27.45503091,176325.549852776,-31.9282206302349,1720,152.114389268733,-26.0774133928234,24949
"1721","5331",140.317806818581,-34.2207005441331,"Adelaide",138.6000048,-34.93498777,176409.554907097,62.7195141072912,1721,140.414389268733,-34.2180521883972,14598
"1722","3572",144.321121642617,-36.3186269171464,"Melbourne",144.9750162,-37.82003131,176479.23415451,-18.9662453657571,1722,144.414389268733,-35.6036928344523,12866
"1723","7267",147.132852574446,-41.2636256911113,"Hobart",147.2950297,-42.85000853,176717.674493756,-4.28649492695354,1723,147.114389268733,-40.9730503379158,6090
"1724","6511",115.07689018944,-30.5021731581879,"Perth",115.8399987,-31.95501463,176728.538119102,-23.9901102228453,1724,115.114389268733,-30.5807454925025,19070
"1725","3621",144.968045843375,-36.2264942679759,"Melbourne",144.9750162,-37.82003131,176849.427053555,-0.197999529096016,1725,144.914389268733,-35.4304877536954,13087
"1726","3563",144.498723709151,-36.2714482694535,"Melbourne",144.9750162,-37.82003131,177005.158692459,-13.6495507010465,1726,144.214389268733,-35.6036928344523,12865
"1727","3704",147.484958275306,-36.1497311585464,"Canberra",149.1290262,-35.28302855,177135.283735486,-122.513309197091,1727,147.514389268733,-36.1233080767229,12224
